; CSV, generated by libsigrok4DSL 0.2.0 on Mon May 25 17:28:05 2026
; Channels (3/16)
; Sample rate: 50 MHz
; Sample count: 100.768 M Samples
Time(s), 0, 1, 2
0.41137672,1,1,0
0.41157472,0,0,0
0.41217672,1,1,0
0.41237472,0,0,0
0.41297672,1,1,0
0.41317474,0,0,0
0.41377672,1,1,0
0.41397474,0,0,0
0.41457674,1,1,0
0.41477474,0,0,0
0.41537674,1,1,0
0.41557474,0,0,0
0.41617674,1,1,0
0.41637476,0,0,0
0.41697674,1,1,0
0.41717476,0,0,0
0.41777676,1,1,0
0.41797476,0,0,0
0.41857676,1,1,0
0.41877476,0,0,0
0.41937676,1,1,0
0.41957478,0,0,0
0.42017676,1,1,0
0.42037478,0,0,0
0.42097678,1,1,0
0.42117478,0,0,0
0.42177678,1,1,0
0.42197478,0,0,0
0.42257678,1,1,0
0.42277478,0,0,0
0.42337678,1,1,0
0.4235748,0,0,0
0.42417678,0,1,0
0.4241768,1,1,0
0.4243748,0,0,0
0.4249768,1,1,0
0.4251748,0,0,0
0.4257768,1,1,0
0.4259748,0,0,0
0.4265768,1,1,0
0.42677482,0,0,0
0.4273768,0,1,0
0.42737682,1,1,0
0.42757482,0,0,0
0.42817682,1,1,0
0.42837482,0,0,0
0.42897682,1,1,0
0.42917482,0,0,0
0.42977682,1,1,0
0.42997484,0,0,0
0.43057682,1,1,0
0.43077484,0,0,0
0.43136684,1,0,0
0.43138684,1,1,0
0.43156484,0,1,0
0.43158484,0,0,0
0.43216684,1,0,0
0.43218684,1,1,0
0.43236484,0,1,0
0.43238484,0,0,0
0.43296684,1,0,0
0.43298684,1,1,0
0.43316484,0,1,0
0.43318484,0,0,0
0.43376684,1,0,0
0.43378684,1,1,0
0.43396486,0,1,0
0.43398486,0,0,0
0.43456686,1,0,0
0.43458686,1,1,0
0.43476486,0,1,0
0.43478486,0,0,0
0.43536686,1,0,0
0.43538686,1,1,0
0.43556486,0,1,0
0.43558486,0,0,0
0.43616686,1,0,0
0.43618686,1,1,0
0.43636486,0,1,0
0.43638486,0,0,0
0.43696686,1,0,0
0.43698686,1,1,0
0.43716486,0,1,0
0.43718486,0,0,0
0.43776686,1,0,0
0.43778686,1,1,0
0.43796488,0,1,0
0.43798488,0,0,0
0.43856688,1,0,0
0.43858688,1,1,0
0.43876488,0,1,0
0.43878488,0,0,0
0.43936688,1,0,0
0.43938688,1,1,0
0.43956488,0,1,0
0.43958488,0,0,0
0.44016688,1,0,0
0.44018688,1,1,0
0.44036488,0,1,0
0.44038488,0,0,0
0.44096688,1,0,0
0.44098688,1,1,0
0.4411649,0,1,0
0.4411849,0,0,0
0.4417669,1,0,0
0.4417869,1,1,0
0.4419649,0,1,0
0.4419849,0,0,0
0.4425669,1,0,0
0.4425869,1,1,0
0.4427649,0,1,0
0.4427849,0,0,0
0.4433669,1,0,0
0.4433869,1,1,0
0.4435649,0,1,0
0.4435849,0,0,0
0.4441669,1,0,0
0.4441869,1,1,0
0.44436492,0,1,0
0.44438492,0,0,0
0.44496692,1,0,0
0.44498692,1,1,0
0.44516492,0,1,0
0.44518492,0,0,0
0.44576692,1,0,0
0.44578692,1,1,0
0.44596492,0,1,0
0.44598492,0,0,0
0.44656692,1,0,0
0.44658692,1,1,0
0.44676492,0,1,0
0.44678492,0,0,0
0.44736692,1,0,0
0.44738692,1,1,0
0.44756494,0,1,0
0.44758494,0,0,0
0.44816694,1,0,0
0.44818694,1,1,0
0.44836494,0,1,0
0.44838494,0,0,0
0.44896694,1,0,0
0.44898694,1,1,0
0.44916494,0,1,0
0.44918494,0,0,0
0.44976694,1,0,0
0.44978694,1,1,0
0.44996494,0,1,0
0.44998494,0,0,0
0.45056694,1,0,0
0.45058694,1,1,0
0.45076496,0,1,0
0.45078496,0,0,0
0.45136696,1,0,0
0.45138696,1,1,0
0.45156496,0,1,0
0.45158496,0,0,0
0.45216696,1,0,0
0.45218696,1,1,0
0.45236496,0,1,0
0.45238496,0,0,0
0.45296696,1,0,0
0.45298696,1,1,0
0.45316496,0,1,0
0.45318496,0,0,0
0.45376696,1,0,0
0.45378696,1,1,0
0.45396498,0,1,0
0.45398498,0,0,0
0.45456698,1,0,0
0.45458698,1,1,0
0.45476498,0,1,0
0.45478498,0,0,0
0.45536698,1,0,0
0.45538698,1,1,0
0.45556498,0,1,0
0.45558498,0,0,0
0.45616698,1,0,0
0.45618698,1,1,0
0.45636498,0,1,0
0.45638498,0,0,0
0.45696698,1,0,0
0.45698698,1,1,0
0.457165,0,1,0
0.457185,0,0,0
0.457767,1,0,0
0.457787,1,1,0
0.457965,0,1,0
0.457985,0,0,0
0.458567,1,0,0
0.458587,1,1,0
0.458765,0,1,0
0.458785,0,0,0
0.459367,1,0,0
0.459387,1,1,0
0.459565,0,1,0
0.459585,0,0,0
0.460167,1,0,0
0.460187,1,1,0
0.46036502,0,1,0
0.46038502,0,0,0
0.46096702,1,0,0
0.46098702,1,1,0
0.46116502,0,1,0
0.46118502,0,0,0
0.46176702,1,0,0
0.46178702,1,1,0
0.46196502,0,1,0
0.46198502,0,0,0
0.46256702,1,0,0
0.46258702,1,1,0
0.46276502,0,1,0
0.46278502,0,0,0
0.46336702,1,0,0
0.46338702,1,1,0
0.46356504,0,1,0
0.46358504,0,0,0
0.46416704,1,0,0
0.46418704,1,1,0
0.46436504,0,1,0
0.46438504,0,0,0
0.46496704,1,0,0
0.46498704,1,1,0
0.46516504,0,1,0
0.46518504,0,0,0
0.46576704,1,0,0
0.46578704,1,1,0
0.46596504,0,1,0
0.46598504,0,0,0
0.46656704,1,0,0
0.46658704,1,1,0
0.46676504,0,1,0
0.46678504,0,0,0
0.46736704,1,0,0
0.46738704,1,1,0
0.46756506,0,1,0
0.46758506,0,0,0
0.46816706,1,0,0
0.46818706,1,1,0
0.46836506,0,1,0
0.46838506,0,0,0
0.46896706,1,0,0
0.46898706,1,1,0
0.46916506,0,1,0
0.46918506,0,0,0
0.46976706,1,0,0
0.46978706,1,1,0
0.46996506,0,1,0
0.46998506,0,0,0
0.47056706,1,0,0
0.47058706,1,1,0
0.47076508,0,1,0
0.47078508,0,0,0
0.47136708,1,0,0
0.47138708,1,1,0
0.47156508,0,1,0
0.47158508,0,0,0
0.47216708,1,0,0
0.47218708,1,1,0
0.47236508,0,1,0
0.47238508,0,0,0
0.47296708,1,0,0
0.47298708,1,1,0
0.47316508,0,1,0
0.47318508,0,0,0
0.47376708,1,0,0
0.47378708,1,1,0
0.4739651,0,1,0
0.4739851,0,0,0
0.4745671,1,0,0
0.4745871,1,1,0
0.4747651,0,1,0
0.4747851,0,0,0
0.4753671,1,0,0
0.4753871,1,1,0
0.4755651,0,1,0
0.4755851,0,0,0
0.4761671,1,0,0
0.4761871,1,1,0
0.4763651,0,1,0
0.4763851,0,0,0
0.4769671,1,0,0
0.4769871,1,1,0
0.47716512,0,1,0
0.47718512,0,0,0
0.47776712,1,0,0
0.47778712,1,1,0
0.47796512,0,1,0
0.47798512,0,0,0
0.47856712,1,0,0
0.47858712,1,1,0
0.47876512,0,1,0
0.47878512,0,0,0
0.47936712,1,0,0
0.47938712,1,1,0
0.47956512,0,1,0
0.47958512,0,0,0
0.48016712,1,0,0
0.48018712,1,1,0
0.48036514,0,1,0
0.48038514,0,0,0
0.48096714,1,0,0
0.48098714,1,1,0
0.48116514,0,1,0
0.48118514,0,0,0
0.48176714,1,0,0
0.48178714,1,1,0
0.48196514,0,1,0
0.48198514,0,0,0
0.48256714,1,0,0
0.48258714,1,1,0
0.48276514,0,1,0
0.48278514,0,0,0
0.48336714,1,0,0
0.48338714,1,1,0
0.48356516,0,1,0
0.48358516,0,0,0
0.48416716,1,0,0
0.48418716,1,1,0
0.48436516,0,1,0
0.48438516,0,0,0
0.48496716,1,0,0
0.48498716,1,1,0
0.48516516,0,1,0
0.48518516,0,0,0
0.48576716,1,0,0
0.48578716,1,1,0
0.48596516,0,1,0
0.48598516,0,0,0
0.48656716,1,0,0
0.48658716,1,1,0
0.48676518,0,1,0
0.48678518,0,0,0
0.48736718,1,0,0
0.48738718,1,1,0
0.48756518,0,1,0
0.48758518,0,0,0
0.48816718,1,0,0
0.48818718,1,1,0
0.48836518,0,1,0
0.48838518,0,0,0
0.48896718,1,0,0
0.48898718,1,1,0
0.48916518,0,1,0
0.48918518,0,0,0
0.48976718,1,0,0
0.48978718,1,1,0
0.4899652,0,1,0
0.4899852,0,0,0
0.4905672,1,0,0
0.4905872,1,1,0
0.4907652,0,1,0
0.4907852,0,0,0
0.4913672,1,0,0
0.4913872,1,1,0
0.4915652,0,1,0
0.4915852,0,0,0
0.4921672,1,0,0
0.4921872,1,1,0
0.4923652,0,1,0
0.4923852,0,0,0
0.4929672,1,0,0
0.4929872,1,1,0
0.49316522,0,1,0
0.49318522,0,0,0
0.49376722,1,0,0
0.49378722,1,1,0
0.49396522,0,1,0
0.49398522,0,0,0
0.49456722,1,0,0
0.49458722,1,1,0
0.49476522,0,1,0
0.49478522,0,0,0
0.49536722,1,0,0
0.49538722,1,1,0
0.49556522,0,1,0
0.49558522,0,0,0
0.49616722,1,0,0
0.49618722,1,1,0
0.49636524,0,1,0
0.49638522,0,0,0
0.49696722,1,0,0
0.49698722,1,1,0
0.49716524,0,1,0
0.49718524,0,0,0
0.49776724,1,0,0
0.49778724,1,1,0
0.49796524,0,1,0
0.49798524,0,0,0
0.49856724,1,0,0
0.49858724,1,1,0
0.49876524,0,1,0
0.49878524,0,0,0
0.49936724,1,0,0
0.49938724,1,1,0
0.49956524,0,1,0
0.49958524,0,0,0
0.50016724,1,0,0
0.50018724,1,1,0
0.50036526,0,1,0
0.50038526,0,0,0
0.50096726,1,0,0
0.50098726,1,1,0
0.50116526,0,1,0
0.50118526,0,0,0
0.50176726,1,0,0
0.50178726,1,1,0
0.50196526,0,1,0
0.50198526,0,0,0
0.50256726,1,0,0
0.50258726,1,1,0
0.50276526,0,1,0
0.50278526,0,0,0
0.50336726,1,0,0
0.50338726,1,1,0
0.50356528,0,1,0
0.50358528,0,0,0
0.50416728,1,0,0
0.50418728,1,1,0
0.50436528,0,1,0
0.50438528,0,0,0
0.50496728,1,0,0
0.50498728,1,1,0
0.50516528,0,1,0
0.50518528,0,0,0
0.50576728,1,0,0
0.50578728,1,1,0
0.50595528,0,1,0
0.50599528,0,0,0
0.50655728,1,0,0
0.50659728,1,1,0
0.5067553,0,1,0
0.5067953,0,0,0
0.5073573,1,0,0
0.5073973,1,1,0
0.5075553,0,1,0
0.5075953,0,0,0
0.5081573,1,0,0
0.5081973,1,1,0
0.5083553,0,1,0
0.5083953,0,0,0
0.5089573,1,0,0
0.5089973,1,1,0
0.5091553,0,1,0
0.5091953,0,0,0
0.5097573,1,0,0
0.5097973,1,1,0
0.50995532,0,1,0
0.50999532,0,0,0
0.51055732,1,0,0
0.51059732,1,1,0
0.51075532,0,1,0
0.51079532,0,0,0
0.51135732,1,0,0
0.51139732,1,1,0
0.51155532,0,1,0
0.51159532,0,0,0
0.51215732,1,0,0
0.51219732,1,1,0
0.51235532,0,1,0
0.51239532,0,0,0
0.51295732,1,0,0
0.51299732,1,1,0
0.51315534,0,1,0
0.51319534,0,0,0
0.51375734,1,0,0
0.51379734,1,1,0
0.51395534,0,1,0
0.51399534,0,0,0
0.51455734,1,0,0
0.51459734,1,1,0
0.51475534,0,1,0
0.51479534,0,0,0
0.51535734,1,0,0
0.51539734,1,1,0
0.51555534,0,1,0
0.51559534,0,0,0
0.51615734,1,0,0
0.51619734,1,1,0
0.51635536,0,1,0
0.51639536,0,0,0
0.51695736,1,0,0
0.51699736,1,1,0
0.51715536,0,1,0
0.51719536,0,0,0
0.51775736,1,0,0
0.51779736,1,1,0
0.51795536,0,1,0
0.51799536,0,0,0
0.51855736,1,0,0
0.51859736,1,1,0
0.51875536,0,1,0
0.51879536,0,0,0
0.51935736,1,0,0
0.51939736,1,1,0
0.51955538,0,1,0
0.51959538,0,0,0
0.52015738,1,0,0
0.52019738,1,1,0
0.52035538,0,1,0
0.52039538,0,0,0
0.52095738,1,0,0
0.52099738,1,1,0
0.52115538,0,1,0
0.52119538,0,0,0
0.52175738,1,0,0
0.52179738,1,1,0
0.52195538,0,1,0
0.52199538,0,0,0
0.52255738,1,0,0
0.52259738,1,1,0
0.5227554,0,1,0
0.5227954,0,0,0
0.5233574,1,0,0
0.5233974,1,1,0
0.5235554,0,1,0
0.5235954,0,0,0
0.5241574,1,0,0
0.5241974,1,1,0
0.5243554,0,1,0
0.5243954,0,0,0
0.5249574,1,0,0
0.5249974,1,1,0
0.5251554,0,1,0
0.5251954,0,0,0
0.5257574,1,0,0
0.5257974,1,1,0
0.5259554,0,1,0
0.5259954,0,0,0
0.5265574,1,0,0
0.5265974,1,1,0
0.52675542,0,1,0
0.52679542,0,0,0
0.52735742,1,0,0
0.52739742,1,1,0
0.52755542,0,1,0
0.52759542,0,0,0
0.52815742,1,0,0
0.52819742,1,1,0
0.52835542,0,1,0
0.52839542,0,0,0
0.52895742,1,0,0
0.52899742,1,1,0
0.52915542,0,1,0
0.52919542,0,0,0
0.52975742,1,0,0
0.52979742,1,1,0
0.52995544,0,1,0
0.52999544,0,0,0
0.53055744,1,0,0
0.53059744,1,1,0
0.53075544,0,1,0
0.53079544,0,0,0
0.53135744,1,0,0
0.53139744,1,1,0
0.53155544,0,1,0
0.53159544,0,0,0
0.53215744,1,0,0
0.53219744,1,1,0
0.53235544,0,1,0
0.53239544,0,0,0
0.53295744,1,0,0
0.53299744,1,1,0
0.53315546,0,1,0
0.53319546,0,0,0
0.53375746,1,0,0
0.53379746,1,1,0
0.53395546,0,1,0
0.53399546,0,0,0
0.53455746,1,0,0
0.53459746,1,1,0
0.53475546,0,1,0
0.53479546,0,0,0
0.53535746,1,0,0
0.53539746,1,1,0
0.53555546,0,1,0
0.53559546,0,0,0
0.53615746,1,0,0
0.53619746,1,1,0
0.53635548,0,1,0
0.53639548,0,0,0
0.53695748,1,0,0
0.53699748,1,1,0
0.53715548,0,1,0
0.53719548,0,0,0
0.53775748,1,0,0
0.53779748,1,1,0
0.53795548,0,1,0
0.53799548,0,0,0
0.53855748,1,0,0
0.53859748,1,1,0
0.53875548,0,1,0
0.53879548,0,0,0
0.53935748,1,0,0
0.53939748,1,1,0
0.5395555,0,1,0
0.5395955,0,0,0
0.5401575,1,0,0
0.5401975,1,1,0
0.5403555,0,1,0
0.5403955,0,0,0
0.5409575,1,0,0
0.5409975,1,1,0
0.5411555,0,1,0
0.5411955,0,0,0
0.5417575,1,0,0
0.5417975,1,1,0
0.5419555,0,1,0
0.5419955,0,0,0
0.5425575,1,0,0
0.5425975,1,1,0
0.54275552,0,1,0
0.54279552,0,0,0
0.54335752,1,0,0
0.54339752,1,1,0
0.54355552,0,1,0
0.54359552,0,0,0
0.54415752,1,0,0
0.54419752,1,1,0
0.54435552,0,1,0
0.54439552,0,0,0
0.54495752,1,0,0
0.54499752,1,1,0
0.54515552,0,1,0
0.54519552,0,0,0
0.54575752,1,0,0
0.54579752,1,1,0
0.54595554,0,1,0
0.54599554,0,0,0
0.54655754,1,0,0
0.54659754,1,1,0
0.54675554,0,1,0
0.54679554,0,0,0
0.54735754,1,0,0
0.54739754,1,1,0
0.54755554,0,1,0
0.54759554,0,0,0
0.54815754,1,0,0
0.54819754,1,1,0
0.54835554,0,1,0
0.54839554,0,0,0
0.54895754,1,0,0
0.54899754,1,1,0
0.54915556,0,1,0
0.54919556,0,0,0
0.54975756,1,0,0
0.54979756,1,1,0
0.54995556,0,1,0
0.54999556,0,0,0
0.55055756,1,0,0
0.55059756,1,1,0
0.55075556,0,1,0
0.55079556,0,0,0
0.55135756,1,0,0
0.55139756,1,1,0
0.55155556,0,1,0
0.55159556,0,0,0
0.55215756,1,0,0
0.55219756,1,1,0
0.55235558,0,1,0
0.55239558,0,0,0
0.55295758,1,0,0
0.55299758,1,1,0
0.55315558,0,1,0
0.55319558,0,0,0
0.55375758,1,0,0
0.55379758,1,1,0
0.55395558,0,1,0
0.55399558,0,0,0
0.55455758,1,0,0
0.55459758,1,1,0
0.55475558,0,1,0
0.55479558,0,0,0
0.55535758,1,0,0
0.55539758,1,1,0
0.5555556,0,1,0
0.5555956,0,0,0
0.5561576,1,0,0
0.5561976,1,1,0
0.5563556,0,1,0
0.5563956,0,0,0
0.5569576,1,0,0
0.5569976,1,1,0
0.5571556,0,1,0
0.5571956,0,0,0
0.5577576,1,0,0
0.5577976,1,1,0
0.5579556,0,1,0
0.5579956,0,0,0
0.5585576,1,0,0
0.5585976,1,1,0
0.5587556,0,1,0
0.5587956,0,0,0
0.5593576,1,0,0
0.5593976,1,1,0
0.55955562,0,1,0
0.55959562,0,0,0
0.56015762,1,0,0
0.56019762,1,1,0
0.56035562,0,1,0
0.56039562,0,0,0
0.56095762,1,0,0
0.56099762,1,1,0
0.56115562,0,1,0
0.56119562,0,0,0
0.56175762,1,0,0
0.56179762,1,1,0
0.56195562,0,1,0
0.56199562,0,0,0
0.56255762,1,0,0
0.56259762,1,1,0
0.56275564,0,1,0
0.56279564,0,0,0
0.56335764,1,0,0
0.56339764,1,1,0
0.56355564,0,1,0
0.56359564,0,0,0
0.56415764,1,0,0
0.56419764,1,1,0
0.56435564,0,1,0
0.56439564,0,0,0
0.56495764,1,0,0
0.56499764,1,1,0
0.56515564,0,1,0
0.56519564,0,0,0
0.56575764,1,0,0
0.56579764,1,1,0
0.56595566,0,1,0
0.56599566,0,0,0
0.56655766,1,0,0
0.56659766,1,1,0
0.56675566,0,1,0
0.56679566,0,0,0
0.56735766,1,0,0
0.56739766,1,1,0
0.56755566,0,1,0
0.56759566,0,0,0
0.56815766,1,0,0
0.56819766,1,1,0
0.56835566,0,1,0
0.56839566,0,0,0
0.56895766,1,0,0
0.56899766,1,1,0
0.56915568,0,1,0
0.56919568,0,0,0
0.56975768,1,0,0
0.56979768,1,1,0
0.56995568,0,1,0
0.56999568,0,0,0
0.57055768,1,0,0
0.57059768,1,1,0
0.57075568,0,1,0
0.57079568,0,0,0
0.57135768,1,0,0
0.57139768,1,1,0
0.57155568,0,1,0
0.57159568,0,0,0
0.57215768,1,0,0
0.57219768,1,1,0
0.5723557,0,1,0
0.5723957,0,0,0
0.5729577,1,0,0
0.5729977,1,1,0
0.5731557,0,1,0
0.5731957,0,0,0
0.5737577,1,0,0
0.5737977,1,1,0
0.5739557,0,1,0
0.5739957,0,0,0
0.5745577,1,0,0
0.5745977,1,1,0
0.5747557,0,1,0
0.5747957,0,0,0
0.5753577,1,0,0
0.5753977,1,1,0
0.57555572,0,1,0
0.57559572,0,0,0
0.57615772,1,0,0
0.57619772,1,1,0
0.57635572,0,1,0
0.57639572,0,0,0
0.57695772,1,0,0
0.57699772,1,1,0
0.57715572,0,1,0
0.57719572,0,0,0
0.57775772,1,0,0
0.57779772,1,1,0
0.57795572,0,1,0
0.57799572,0,0,0
0.57855772,1,0,0
0.57859772,1,1,0
0.57875574,0,1,0
0.57879574,0,0,0
0.57935774,1,0,0
0.57939774,1,1,0
0.57955574,0,1,0
0.57959574,0,0,0
0.58015774,1,0,0
0.58019774,1,1,0
0.58035574,0,1,0
0.58039574,0,0,0
0.58095774,1,0,0
0.58099774,1,1,0
0.58114574,0,1,0
0.58120574,0,0,0
0.58174774,1,0,0
0.58180774,1,1,0
0.58194576,0,1,0
0.58200576,0,0,0
0.58254776,1,0,0
0.58260776,1,1,0
0.58274576,0,1,0
0.58280576,0,0,0
0.58334776,1,0,0
0.58340776,1,1,0
0.58354576,0,1,0
0.58360576,0,0,0
0.58414776,1,0,0
0.58420776,1,1,0
0.58434576,0,1,0
0.58440576,0,0,0
0.58494776,1,0,0
0.58500776,1,1,0
0.58514578,0,1,0
0.58520578,0,0,0
0.58574778,1,0,0
0.58580778,1,1,0
0.58594578,0,1,0
0.58600578,0,0,0
0.58654778,1,0,0
0.58660778,1,1,0
0.58674578,0,1,0
0.58680578,0,0,0
0.58734778,1,0,0
0.58740778,1,1,0
0.58754578,0,1,0
0.58760578,0,0,0
0.58814778,1,0,0
0.58820778,1,1,0
0.58834578,0,1,0
0.58840578,0,0,0
0.58894778,1,0,0
0.58900778,1,1,0
0.5891458,0,1,0
0.5892058,0,0,0
0.5897478,1,0,0
0.5898078,1,1,0
0.5899458,0,1,0
0.5900058,0,0,0
0.5905478,1,0,0
0.5906078,1,1,0
0.5907458,0,1,0
0.5908058,0,0,0
0.5913478,1,0,0
0.5914078,1,1,0
0.5915458,0,1,0
0.5916058,0,0,0
0.5921478,1,0,0
0.5922078,1,1,0
0.59234582,0,1,0
0.59240582,0,0,0
0.59294782,1,0,0
0.59300782,1,1,0
0.59314582,0,1,0
0.59320582,0,0,0
0.59374782,1,0,0
0.59380782,1,1,0
0.59394582,0,1,0
0.59400582,0,0,0
0.59454782,1,0,0
0.59460782,1,1,0
0.59474582,0,1,0
0.59480582,0,0,0
0.59534782,1,0,0
0.59540782,1,1,0
0.59554584,0,1,0
0.59560584,0,0,0
0.59614784,1,0,0
0.59620784,1,1,0
0.59634584,0,1,0
0.59640584,0,0,0
0.59694784,1,0,0
0.59700784,1,1,0
0.59714584,0,1,0
0.59720584,0,0,0
0.59774784,1,0,0
0.59780784,1,1,0
0.59794584,0,1,0
0.59800584,0,0,0
0.59854784,1,0,0
0.59860784,1,1,0
0.59874586,0,1,0
0.59880586,0,0,0
0.59934786,1,0,0
0.59940786,1,1,0
0.59954586,0,1,0
0.59960586,0,0,0
0.60014786,1,0,0
0.60020786,1,1,0
0.60034586,0,1,0
0.60040586,0,0,0
0.60094786,1,0,0
0.60100786,1,1,0
0.60114586,0,1,0
0.60120586,0,0,0
0.60174786,1,0,0
0.60180786,1,1,0
0.60194588,0,1,0
0.60200588,0,0,0
0.60254788,1,0,0
0.60260788,1,1,0
0.60274588,0,1,0
0.60280588,0,0,0
0.60334788,1,0,0
0.60340788,1,1,0
0.60354588,0,1,0
0.60360588,0,0,0
0.60414788,1,0,0
0.60420788,1,1,0
0.60434588,0,1,0
0.60440588,0,0,0
0.60494788,1,0,0
0.60500788,1,1,0
0.6051459,0,1,0
0.6052059,0,0,0
0.6057479,1,0,0
0.6058079,1,1,0
0.6059459,0,1,0
0.6060059,0,0,0
0.6065479,1,0,0
0.6066079,1,1,0
0.6067459,0,1,0
0.6068059,0,0,0
0.6073479,1,0,0
0.6074079,1,1,0
0.6075459,0,1,0
0.6076059,0,0,0
0.6081479,1,0,0
0.6082079,1,1,0
0.60834592,0,1,0
0.60840592,0,0,0
0.60894792,1,0,0
0.60900792,1,1,0
0.60914592,0,1,0
0.60920592,0,0,0
0.60974792,1,0,0
0.60980792,1,1,0
0.60994592,0,1,0
0.61000592,0,0,0
0.61054792,1,0,0
0.61060792,1,1,0
0.61074592,0,1,0
0.61080592,0,0,0
0.61134792,1,0,0
0.61140792,1,1,0
0.61154594,0,1,0
0.61160594,0,0,0
0.61214794,1,0,0
0.61220794,1,1,0
0.61234594,0,1,0
0.61240594,0,0,0
0.61294794,1,0,0
0.61300794,1,1,0
0.61314594,0,1,0
0.61320594,0,0,0
0.61374794,1,0,0
0.61380794,1,1,0
0.61394594,0,1,0
0.61400594,0,0,0
0.61454794,1,0,0
0.61460794,1,1,0
0.61474596,0,1,0
0.61480596,0,0,0
0.61534796,1,0,0
0.61540796,1,1,0
0.61554596,0,1,0
0.61560596,0,0,0
0.61614796,1,0,0
0.61620796,1,1,0
0.61634596,0,1,0
0.61640596,0,0,0
0.61694796,1,0,0
0.61700796,1,1,0
0.61714596,0,1,0
0.61720596,0,0,0
0.61774796,1,0,0
0.61780796,1,1,0
0.61794596,0,1,0
0.61800596,0,0,0
0.61854796,1,0,0
0.61860796,1,1,0
0.61874598,0,1,0
0.61880598,0,0,0
0.61934798,1,0,0
0.61940798,1,1,0
0.61954598,0,1,0
0.61960598,0,0,0
0.62014798,1,0,0
0.62020798,1,1,0
0.62034598,0,1,0
0.62040598,0,0,0
0.62094798,1,0,0
0.62100798,1,1,0
0.62114598,0,1,0
0.62120598,0,0,0
0.62174798,1,0,0
0.62180798,1,1,0
0.621946,0,1,0
0.622006,0,0,0
0.622548,1,0,0
0.622608,1,1,0
0.622746,0,1,0
0.622806,0,0,0
0.623348,1,0,0
0.623408,1,1,0
0.623546,0,1,0
0.623606,0,0,0
0.624148,1,0,0
0.624208,1,1,0
0.624346,0,1,0
0.624406,0,0,0
0.624948,1,0,0
0.625008,1,1,0
0.62514602,0,1,0
0.62520602,0,0,0
0.62574802,1,0,0
0.62580802,1,1,0
0.62594602,0,1,0
0.62600602,0,0,0
0.62654802,1,0,0
0.62660802,1,1,0
0.62674602,0,1,0
0.62680602,0,0,0
0.62734802,1,0,0
0.62740802,1,1,0
0.62754602,0,1,0
0.62760602,0,0,0
0.62814802,1,0,0
0.62820802,1,1,0
0.62834604,0,1,0
0.62840604,0,0,0
0.62894804,1,0,0
0.62900804,1,1,0
0.62914604,0,1,0
0.62920604,0,0,0
0.62974804,1,0,0
0.62980804,1,1,0
0.62994604,0,1,0
0.63000604,0,0,0
0.63054804,1,0,0
0.63060804,1,1,0
0.63074604,0,1,0
0.63080604,0,0,0
0.63134804,1,0,0
0.63140804,1,1,0
0.63154606,0,1,0
0.63160606,0,0,0
0.63214806,1,0,0
0.63220806,1,1,0
0.63234606,0,1,0
0.63240606,0,0,0
0.63294806,1,0,0
0.63300806,1,1,0
0.63314606,0,1,0
0.63320606,0,0,0
0.63374806,1,0,0
0.63380806,1,1,0
0.63394606,0,1,0
0.63400606,0,0,0
0.63454806,1,0,0
0.63460806,1,1,0
0.63474608,0,1,0
0.63480608,0,0,0
0.63534808,1,0,0
0.63540808,1,1,0
0.63554608,0,1,0
0.63560608,0,0,0
0.63614808,1,0,0
0.63620808,1,1,0
0.63634608,0,1,0
0.63640608,0,0,0
0.63694808,1,0,0
0.63700808,1,1,0
0.63714608,0,1,0
0.63720608,0,0,0
0.63774808,1,0,0
0.63780808,1,1,0
0.6379461,0,1,0
0.6380061,0,0,0
0.6385481,1,0,0
0.6386081,1,1,0
0.6387461,0,1,0
0.6388061,0,0,0
0.6393481,1,0,0
0.6394081,1,1,0
0.6395461,0,1,0
0.6396061,0,0,0
0.6401481,1,0,0
0.6402081,1,1,0
0.6403461,0,1,0
0.6404061,0,0,0
0.6409481,1,0,0
0.6410081,1,1,0
0.64114612,0,1,0
0.64120612,0,0,0
0.64174812,1,0,0
0.64180812,1,1,0
0.64194612,0,1,0
0.64200612,0,0,0
0.64254812,1,0,0
0.64260812,1,1,0
0.64274612,0,1,0
0.64280612,0,0,0
0.64334812,1,0,0
0.64340812,1,1,0
0.64354612,0,1,0
0.64360612,0,0,0
0.64414812,1,0,0
0.64420812,1,1,0
0.64434614,0,1,0
0.64440614,0,0,0
0.64494814,1,0,0
0.64500814,1,1,0
0.64514614,0,1,0
0.64520614,0,0,0
0.64574814,1,0,0
0.64580814,1,1,0
0.64594614,0,1,0
0.64600614,0,0,0
0.64654814,1,0,0
0.64660814,1,1,0
0.64674614,0,1,0
0.64680614,0,0,0
0.64734814,1,0,0
0.64740814,1,1,0
0.64754614,0,1,0
0.64760614,0,0,0
0.64814814,1,0,0
0.64820814,1,1,0
0.64834616,0,1,0
0.64840616,0,0,0
0.64894816,1,0,0
0.64900816,1,1,0
0.64914616,0,1,0
0.64920616,0,0,0
0.64974816,1,0,0
0.64980816,1,1,0
0.64994616,0,1,0
0.65000616,0,0,0
0.65054816,1,0,0
0.65060816,1,1,0
0.65074616,0,1,0
0.65080616,0,0,0
0.65134816,1,0,0
0.65140816,1,1,0
0.65154618,0,1,0
0.65160618,0,0,0
0.65214818,1,0,0
0.65220818,1,1,0
0.65234618,0,1,0
0.65240618,0,0,0
0.65294818,1,0,0
